,fanfic_id,update_date,tag
12867,45365149,2023-02-27,Friendship
12868,45365149,2023-02-27,Canon Compliant
12869,45365149,2023-02-27,No Plot/Plotless
12870,45361912,2023-02-27,Skull's musings on everyone else
12871,45361912,2023-02-27,He pretty much hates everyone except Lucy
12872,45361912,2023-02-27,Canon Compliant
12873,45361912,2023-02-27,No Spoilers
12874,45361849,2023-02-27,POV Alternating
12875,45361849,2023-02-27,POV Lucy Carlyle
12876,45361849,2023-02-27,POV Anthony Lockwood
12877,45361849,2023-02-27,post episode 4
12878,45361849,2023-02-27,Lockwood & Co banter
12879,45361849,2023-02-27,Lockwood is tired of DEPRAC
12880,45361849,2023-02-27,Detective Barnes is tired of Lockwood
12881,45361849,2023-02-27,dad!Barnes
12882,45361849,2023-02-27,Angst and Hurt/Comfort
12883,45361849,2023-02-27,Sequel
12884,45361849,2023-02-27,Everybody knows that Lockwood is dealing with shit
12885,45361849,2023-02-27,Suicidal Thoughts
12886,45361849,2023-02-27,discussion of suicide
12887,45361849,2023-02-27,Ghosts don't have shit on Lockwood's trauma
12888,45361849,2023-02-27,Lucy and George are best friends
12889,45361849,2023-02-27,Found Family
12890,45361849,2023-02-27,35 Portland Row | Lockwood & Co. Headquarters
12891,45361849,2023-02-27,Episode Remix
12892,45361849,2023-02-27,Protective Lucy Carlyle
12893,45360286,2023-02-27,Implied/Referenced Domestic Violence
12894,45360286,2023-02-27,Domestic Fluff
12895,45360286,2023-02-27,Lucy Carlyle & Holly Munro - Freeform
12896,45360286,2023-02-27,Lucy Carlyle & Anthony Lockwood - Freeform
12897,45360286,2023-02-27,Lucy Carlyle & George Karim/Cubbins
12898,45360286,2023-02-27,Anthony Lockwood & George Karim/Cubbins
12899,45360286,2023-02-27,Anthony Lockwood & Holly Munro - Freeform
12900,45360286,2023-02-27,George Karim/Cubbins & Holly Munro
12901,45360286,2023-02-27,Lucy & Holly bonding moment
12902,45360286,2023-02-27,Girls solidarity
12903,45360286,2023-02-27,The boys are fighting
12904,45360286,2023-02-27,Dancing To The Radio
12905,45351325,2023-03-05,Hurt/Comfort
12906,45351325,2023-03-05,Fluff
12907,45351325,2023-03-05,Angst
12908,45356665,2023-02-26,They aren’t together
12909,45356665,2023-02-26,but they should be
12910,45356665,2023-02-26,Horny Lockwood.
12911,45356665,2023-02-26,Horny Lucy.
12912,45356665,2023-02-26,Eavesdropping
12913,45356665,2023-02-26,Masturbation
12914,45356665,2023-02-26,Idiots in Love
12915,45352075,2023-02-26,OT3
12916,45352075,2023-02-26,Polyamory
12917,45352075,2023-02-26,Found Family
12918,45352075,2023-02-26,Hurt/Comfort
12919,45352075,2023-02-26,Minor Angst
12920,45352075,2023-02-26,Minor Injuries
12921,45352075,2023-02-26,Fluff
12922,45352075,2023-02-26,Domestic Fluff
12923,45350554,2023-02-26,Hurt/Comfort
12924,45350554,2023-02-26,a tumblr request
12925,45350554,2023-02-26,Romantic Tension
12926,45350095,2023-02-26,Moving In Together
12927,45350095,2023-02-26,Protective Anthony Lockwood
12928,45350095,2023-02-26,soft
12929,45350095,2023-02-26,Fluff
12930,45350095,2023-02-26,Friendship
12931,45350095,2023-02-26,i just wanted to write lockwood moving room from the attic to the one we saw now
12932,45350095,2023-02-26,how did it end up like this
12933,45350095,2023-02-26,hints of Locklyle
12934,45350095,2023-02-26,If You Squint - Freeform
12935,45350095,2023-02-26,POV Alternating
12936,45350095,2023-02-26,No Spoilers
12937,45350095,2023-02-26,Found Family
12938,45346141,2023-02-26,Alternate Universe - Soulmates
12939,45346141,2023-02-26,Soulmates
12940,45346141,2023-02-26,Soulmate Color AU
12941,45346141,2023-02-26,Hurt/Comfort
12942,45346141,2023-02-26,Colour Symbolism
12943,45346141,2023-02-26,lockyle
12944,45346141,2023-02-26,POV Lucy Carlyle
12945,45346141,2023-02-26,Lucy Centric
12946,45346141,2023-02-26,Locklyle
12947,45346141,2023-02-26,moodboard
12948,45342163,2023-02-26,Ghosts
12949,45342163,2023-02-26,Alternate Universe - Ghosts
12950,45342163,2023-02-26,Hunters & Hunting
12951,45342163,2023-02-26,Ghost Hunters
12952,45342163,2023-02-26,Hurt Anthony Lockwood
12953,45342163,2023-02-26,Time Travel
12954,45342163,2023-02-26,Time Travel Fix-It
12955,45342163,2023-02-26,Alpha Peter Hale
12956,45342163,2023-02-26,Sassy Peter Hale
12957,45342163,2023-02-26,Protective Peter Hale
12958,45342163,2023-02-26,Peter Hale is a Little Shit
12959,45342163,2023-02-26,Magic
12960,45342163,2023-02-26,Magic Revealed
12961,45342163,2023-02-26,Time Period: 1973-1981 (Life on Mars)
12962,45342163,2023-02-26,Drums
12963,45342163,2023-02-26,The Master's Drums (Doctor Who)
12964,45342163,2023-02-26,Alternate Universe - Space
12965,45342163,2023-02-26,1973
12966,45342163,2023-02-26,2023
12967,45342163,2023-02-26,London
12968,45342163,2023-02-26,Fallen London
12969,45342163,2023-02-26,Friendship
12970,45342163,2023-02-26,Post-Traumatic Stress Disorder - PTSD
12971,45342163,2023-02-26,Triggers
12972,45342163,2023-02-26,Recovered Memories
12973,45342163,2023-02-26,Mind Palace
12974,45342163,2023-02-26,Witchcraft
12975,45342163,2023-02-26,Witches
12976,45342163,2023-02-26,Werewolves
12977,45336703,2023-02-26,Idiots in Love
12978,45336703,2023-02-26,Clueless Lockwood
12979,45336703,2023-02-26,Horny Lockwood
12980,45336703,2023-02-26,horny Lucy
12981,45336703,2023-02-26,Masturbation
12982,45336703,2023-02-26,Eavesdropping
12983,45336703,2023-02-26,Vibrators
12984,45336703,2023-02-26,they aren't together
12985,45336703,2023-02-26,but they should be
12986,45336703,2023-02-26,Only Lucy gets to call him Anthony
12987,45336499,2023-02-26,trigger warning
12988,45336499,2023-02-26,Canonical Child Abuse
12989,45336499,2023-02-26,Mrs. Carlyle's a shit mother
12990,45336499,2023-02-26,and a shit person
12991,45336499,2023-02-26,Sibling Bonding
12992,45336499,2023-02-26,Sisters
12993,45336499,2023-02-26,Pre-Canon
12994,45308677,2023-05-11,Lazy Mornings
12995,45308677,2023-05-11,soft
12996,45308677,2023-05-11,tied-up Lockwood
12997,45308677,2023-05-11,Drabbles
12998,45308677,2023-05-11,Miscommunication
12999,45308677,2023-05-11,Hurt/Comfort
13000,45307531,2023-05-09,Inspired by Four Weddings and A Funeral (1994)
13001,45307531,2023-05-09,only I have never seen Four Weddings and A Funeral
13002,45307531,2023-05-09,Canon - Book
13003,45307531,2023-05-09,so it’s loosie-goosey
13004,45307531,2023-05-09,POV First Person
13005,45307531,2023-05-09,i don’t WANT to be writing it like that but that’s how it goes apparently
13006,45307531,2023-05-09,Post-Canon
13007,45307531,2023-05-09,Minivan Mom Quill Kipps only instead of a minivan it is the worst car you’ve ever seen
13008,45309310,2023-03-12,Sharing a Bed
13009,45309310,2023-03-12,Nightmares
13010,45309310,2023-03-12,Hurt/Comfort
13011,45309310,2023-03-12,Angst and Fluff and Smut
13012,45309310,2023-03-12,Mutual Pining
13013,45309310,2023-03-12,so much pining
13014,45309310,2023-03-12,Fear of Death
13015,45309310,2023-03-12,Love Confessions
13016,45309310,2023-03-12,Sleepy Cuddles
13017,45309310,2023-03-12,Eventual Smut
13018,45309310,2023-03-12,Romance
13019,45309310,2023-03-12,Trauma
13020,45309310,2023-03-12,Locklyle
13021,45309310,2023-03-12,Falling In Love
13022,45309310,2023-03-12,George knows
13023,45309310,2023-03-12,everyone knows but them
13024,45309310,2023-03-12,Didn't Know They Were Dating
13025,45309310,2023-03-12,Found Family
13026,45309310,2023-03-12,First Kiss
13027,45309310,2023-03-12,First Time
13028,45309310,2023-03-12,Canon-Typical Violence
13029,45309310,2023-03-12,Dreams and Nightmares
13030,45309310,2023-03-12,Masturbation
13031,45309310,2023-03-12,Fantasizing
13032,45309310,2023-03-12,Denial of Feelings
13033,45309310,2023-03-12,Panic Attacks
13034,45309310,2023-03-12,Not Safe for Pandas
13035,45309310,2023-03-12,Smut
13036,45309310,2023-03-12,Aged-Up Character(s)
13037,45309310,2023-03-12,Anthony Lockwood Is A Simp
13038,45309310,2023-03-12,First Love
13039,45309310,2023-03-12,George is a good friend
13040,45309310,2023-03-12,He puts up with a lot
13041,45309310,2023-03-12,Implied/Referenced Child Abuse
13042,45309310,2023-03-12,Oral Sex
13043,45309310,2023-03-12,Enthusiastic Consent
13044,45309310,2023-03-12,Slutwood
13045,45309310,2023-03-12,George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood
13046,45330871,2023-02-25,Mutual Pining
13047,45330871,2023-02-25,Locklyle
13048,45330871,2023-02-25,One Shot
13049,45330871,2023-02-25,Holding Hands
13050,45330871,2023-02-25,Awkward Flirting
13051,45330871,2023-02-25,First Dates
13052,45330871,2023-02-25,sorta - Freeform
13053,45330871,2023-02-25,canon-typical inability to discuss emotions like adults
13054,45330871,2023-02-25,How Do I Tag
13055,45330871,2023-02-25,ITS KIND OF CUTE
13056,45330871,2023-02-25,help i cant tag
13057,45330871,2023-02-25,they are just silly little guys with crushes
13058,45329644,2023-02-25,5+1 Things
13059,45329644,2023-02-25,acts of service
13060,45329644,2023-02-25,its fluff pure and simple folks
13061,45324013,2023-02-25,One Shot
13062,45324013,2023-02-25,Episode 6 Adjacent
13063,45324013,2023-02-25,Spontaneous kiss to get out of a situation
13064,45324013,2023-02-25,a classic!
13065,45318481,2023-02-25,Found Family
13066,45318481,2023-02-25,Locklyle
13067,45318481,2023-02-25,First Kiss
13068,45318481,2023-02-25,Alternate Universe - Magic
13069,45318481,2023-02-25,Slow Burn
13070,45318481,2023-02-25,Love at First Sight
13071,45318481,2023-02-25,Romance
13072,45318481,2023-02-25,Fantasy
13073,45318481,2023-02-25,Paranormal
13074,45318481,2023-02-25,Ghosts
13075,45318481,2023-02-25,Not Safe for Pandas
13076,45317137,2023-02-25,Fluff
13077,45317137,2023-02-25,Drabble
13078,45317137,2023-02-25,Friendship
13079,45317137,2023-02-25,Denial of Feelings
13080,45317137,2023-02-25,First Kiss
13081,45317137,2023-02-25,POV First Person
13082,45317137,2023-02-25,Romance
13083,45317137,2023-02-25,Humor
13084,45317137,2023-02-25,Fluff and Humor
13085,45317137,2023-02-25,Romantic Fluff
13086,45317137,2023-02-25,Mocking
13087,45317137,2023-02-25,Locklyle
13088,45317137,2023-02-25,Dorks in Love
13089,45317137,2023-02-25,Love Confessions
13090,45313963,2023-02-25,First Meetings
13091,45313963,2023-02-25,different POV
13092,45313963,2023-02-25,Interviews
13093,45313963,2023-02-25,The Mortifying Ordeal of Being Known; etc.
13094,45313963,2023-02-25,Lockwood is a Showoff
13095,45312091,2023-02-25,Suicide Attempt
13096,45312091,2023-02-25,Pre-Canon
13097,45312091,2023-02-25,Hurt Anthony Lockwood
13098,45312091,2023-02-25,Anthony Lockwood Needs a Hug
13099,45312091,2023-02-25,Anthony Lockwood has a death wish
13100,45312091,2023-02-25,POV Anthony Lockwood
13101,45312091,2023-02-25,Inspector Barnes is not the asshole
13102,45312091,2023-02-25,References to Depression
13103,45312091,2023-02-25,Suicidal Thoughts
13104,45312091,2023-02-25,Nobody understands him like I do fr
13105,45312091,2023-02-25,DEPRAC
13106,45312091,2023-02-25,Angst
13107,45312091,2023-02-25,Hurt No Comfort
13108,45312091,2023-02-25,One Shot
13109,45305773,2023-02-25,Hurt George Cubbins | George Karim
13110,45305773,2023-02-25,Hurt/Comfort
13111,45305773,2023-02-25,Trans George Cubbins | George Karim
13112,45305773,2023-02-25,Light Angst
13113,45305773,2023-02-25,Angst with a Happy Ending
13114,45305773,2023-02-25,Protective Lucy Carlyle
13115,45305773,2023-02-25,Protective Anthony Lockwood
13116,45305773,2023-02-25,35 Portland Row | Lockwood & Co. Headquarters
13117,45305773,2023-02-25,Autistic George Cubbins | George Karim
13118,45305773,2023-02-25,Emotional Hurt/Comfort
13119,45305773,2023-02-25,Past Abuse
13120,45305773,2023-02-25,No Beta We Die Like Lockwood's Parents
13121,45305773,2023-02-25,George Cubbins | George Karim Needs a Hug
13122,45305773,2023-02-25,Lucy wants to fight George's parents
13123,45305773,2023-02-25,Maybe she'll get to
13124,45289729,2023-05-20,Idiots in Love
13125,45289729,2023-05-20,Oblivious
13126,45289729,2023-05-20,Mutual Pining
13127,45289729,2023-05-20,Jealous Lucy
13128,45289729,2023-05-20,Jealous Lockwood
13129,45289729,2023-05-20,Frustrated George
13130,45289729,2023-05-20,dad!Barnes
13131,45289729,2023-05-20,i love them your honour
13132,45289729,2023-05-20,Found Family
13133,45289729,2023-05-20,5+1 Things
13134,45289729,2023-05-20,Locklyle
13135,45289729,2023-05-20,everyone ships it
13136,45289729,2023-05-20,Domestic Fluff
13137,45289729,2023-05-20,Minor Flo Bones/George Cubbins | George Karim
13138,45289729,2023-05-20,Minor Kat Godwin/Bobby Vernon
13139,45289729,2023-05-20,No beta we die like Lockwood’s self-control
13140,45289729,2023-05-20,title from the neon trees song
13141,45289729,2023-05-20,a shit ton of fluff with a side of angst
13142,45289729,2023-05-20,slightly unhinged behaviour
13143,45299590,2023-03-23,all the characters times two! (except for holly rip holly)
13144,45299590,2023-03-23,i’m not killing holly she just hasn’t appeared in the show yet :(
13145,45299590,2023-03-23,this is just TV lockwood and co meeting TCS lockwood and co
13146,45299590,2023-03-23,Spoilers for Lockwood and Co. books
13147,45299590,2023-03-23,Spoilers for Lockwood and Co. (TV)
13148,45299590,2023-03-23,Crossover
13149,45299590,2023-03-23,Spoilers for The Creeping Shadow
13150,45301822,2023-02-24,Emotional Hurt/Comfort
13151,45301822,2023-02-24,POV Anthony Lockwood
13152,45301822,2023-02-24,Panic Attacks
13153,45301822,2023-02-24,Sharing a Bed
13154,45301822,2023-02-24,Sharing Clothes
13155,45301822,2023-02-24,Texting
13156,45301822,2023-02-24,Cuddling & Snuggling
13157,45301822,2023-02-24,Anthony Lockwood's Pink Socks
13158,45301822,2023-02-24,Emotionally Repressed
13159,45301822,2023-02-24,lockwood is the little spoon
13160,45301822,2023-02-24,I DONT MAKE THE RULES
13161,45301822,2023-02-24,lucy carlyle is a phoebe bridgers girlie
13162,45301822,2023-02-24,so is lockwood
13163,45301822,2023-02-24,Love Confessions
13164,45301822,2023-02-24,Morning Kisses
13165,45301822,2023-02-24,Sleepy Kisses
13166,45270820,2023-04-30,Reunion
13167,45270820,2023-04-30,adult Anthony lockwood
13168,45270820,2023-04-30,adult Lucy Carlyle
13169,45270820,2023-04-30,POV Lucy Carlyle
13170,45270820,2023-04-30,POV Anthony Lockwood
13171,45270820,2023-04-30,Romance
13172,45270820,2023-04-30,Locklyle
13173,45270820,2023-04-30,post books
13174,45270820,2023-04-30,First Meetings
13175,45270820,2023-04-30,First meeting locklyle
13176,45270820,2023-04-30,Locklyle without talents
13177,45270820,2023-04-30,Lockwood and co epilogue
13178,45270820,2023-04-30,Happy Ending
13179,45270820,2023-04-30,First Meeting
13180,45270820,2023-04-30,Lockwood and co AU
13181,45270820,2023-04-30,No Angst
13182,45270820,2023-04-30,romantic
13183,45262813,2023-03-08,NOT EXPLICITLY ROMANTIC
13184,45262813,2023-03-08,just soft
13185,45262813,2023-03-08,hence why the / and & tags
13186,45262813,2023-03-08,they're just sleep deprived and have trauma
13187,45262813,2023-03-08,Author Is Sleep Deprived
13188,45262813,2023-03-08,Lucy Carlyle needs a hug
13189,45262813,2023-03-08,Anthony Lockwood Needs a Hug
13190,45262813,2023-03-08,More tags to be added
13191,45262813,2023-03-08,Hot Chocolate
13192,45262813,2023-03-08,Mixture of Book and TV Canon
13193,45262813,2023-03-08,Minor Spoilers for TV and early books
13194,45262813,2023-03-08,Mentions of Panic Attacks (loosely)
13195,45262813,2023-03-08,POV Third Person Limited
13196,45262813,2023-03-08,POV Alternating
13197,45262813,2023-03-08,Author Likes BANNERS (the music artist)
13198,45267952,2023-03-04,Swearing
13199,45267952,2023-03-04,Mutual Pining
13200,45267952,2023-03-04,Angst and Hurt/Comfort
13201,45267952,2023-03-04,True Love's Kiss
13202,45267952,2023-03-04,Declarations Of Love
13203,45267952,2023-03-04,Mild Sexual Content
13204,45276019,2023-02-26,Polyamory
13205,45276019,2023-02-26,Light Dom/sub
13206,45276019,2023-02-26,Slice of Life
13207,45276019,2023-02-26,Praise Kink
13208,45276019,2023-02-26,Kissing
13209,45276019,2023-02-26,Finger Sucking
13210,45276019,2023-02-26,Power Dynamics
13211,45276019,2023-02-26,Touch-Starved Lockwood
13212,45261820,2023-02-25,Fake Relationship
13213,45261820,2023-02-25,Jealousy
13214,45261820,2023-02-25,Angst
13215,45261820,2023-02-25,Lesbian Holly
13216,45261820,2023-02-25,Bisexual Lucy
13217,45261820,2023-02-25,Idiot Lockwood
13218,45261820,2023-02-25,Swearing
13219,45261820,2023-02-25,eventual OT3
13220,45261820,2023-02-25,but with Lucy being the point of the triangle
13221,45261820,2023-02-25,Both Lucy/Holly and Lucy/Lockwood are endgame
13222,45261820,2023-02-25,Polyamory
13223,45261820,2023-02-25,Book Spoilers
13224,45269485,2023-02-23,POV Second Person
13225,45269485,2023-02-23,Angst
13226,45269485,2023-02-23,Character Study
13227,45269485,2023-02-23,Jealousy
13228,45269485,2023-02-23,lockwood's train of thought in ep5 when he sees kipps talking to lucy
13229,45269485,2023-02-23,Insecurity
13230,45269485,2023-02-23,Canon Compliant
13231,45269485,2023-02-23,Pre-Relationship
13232,45268174,2023-02-23,Fluff
13233,45268174,2023-02-23,Funny
13234,45268174,2023-02-23,lockwood gets a nap
13235,45268174,2023-02-23,even if he doesn't want one
13236,45268174,2023-02-23,lockwood is little spoon
13237,45268174,2023-02-23,lockwood is touch starved honestly
13238,45268174,2023-02-23,lucy is the real boss of lockwood and co
13239,45268174,2023-02-23,lucy learns about the benefits of sleep and runs with it
13240,45268174,2023-02-23,Fluff and Crack
