,fanfic_id,kudos,bookmarks,comments,hits,date_scraped
22757,41406843,149,16,6,941,2023-04-27
22758,41403960,61,5,6,424,2023-04-27
22759,41403606,63,16,10,524,2023-04-27
22760,40837761,119,21,20,"1,349",2023-04-27
22761,41378439,16,3,2,211,2023-04-27
22762,41327292,24,1,3,336,2023-04-27
22763,41181165,97,9,0,"2,500",2023-04-27
22764,41150538,53,2,8,561,2023-04-27
22765,41150403,124,5,6,"1,350",2023-04-27
22766,40822290,81,5,4,"1,199",2023-04-27
22767,40758879,51,7,8,455,2023-04-27
22768,31749520,626,74,265,"19,297",2023-04-27
22769,40049298,16,0,10,55,2023-04-27
22770,39724113,36,1,26,265,2023-04-27
22771,39644610,69,12,6,587,2023-04-27
22772,39371013,113,9,17,990,2023-04-27
22773,38985141,3,0,0,40,2023-04-27
22774,38726418,63,9,9,612,2023-04-27
22775,38693130,50,11,8,255,2023-04-27
22776,38456155,19,1,0,295,2023-04-27
22777,38456047,9,0,0,156,2023-04-27
22778,38455981,6,0,0,39,2023-04-27
22779,16444880,28,2,32,348,2023-04-27
22780,38353732,94,10,6,894,2023-04-27
22781,37809556,431,81,129,"4,670",2023-04-27
22782,38108749,31,2,14,339,2023-04-27
22783,37767757,42,2,6,416,2023-04-27
22784,37663726,49,5,11,452,2023-04-27
22785,37641985,500,45,33,"3,928",2023-04-27
22786,37499755,89,3,4,"1,891",2023-04-27
22787,37543237,101,13,11,"1,225",2023-04-27
22788,37488253,161,7,11,"1,580",2023-04-27
22789,37460626,33,0,0,"1,140",2023-04-27
22790,37157191,116,17,17,"1,154",2023-04-27
22791,37044562,14,1,8,118,2023-04-27
22792,35961451,98,5,4,"3,414",2023-04-27
22793,35959795,263,20,15,"2,266",2023-04-27
22794,35957389,64,5,2,525,2023-04-27
22795,35957182,85,8,5,691,2023-04-27
22796,35952211,46,3,3,534,2023-04-27
22797,35934856,90,15,16,599,2023-04-27
22798,35947474,107,7,4,848,2023-04-27
22799,35714974,14,1,3,107,2023-04-27
22800,18391685,82,4,17,"1,593",2023-04-27
22801,35593156,133,10,2,"1,507",2023-04-27
22802,35589040,5,0,0,34,2023-04-27
22803,33510064,66,2,1,"1,206",2023-04-27
22804,34934545,5,0,1,175,2023-04-27
22805,34238950,78,11,9,"2,659",2023-04-27
22806,34548994,193,20,12,"2,268",2023-04-27
22807,34284907,172,19,18,"1,240",2023-04-27
22808,34030168,69,5,1,"1,351",2023-04-27
22809,33994177,20,1,1,387,2023-04-27
22810,33828766,42,4,6,624,2023-04-27
22811,33632479,37,1,4,"2,852",2023-04-27
22812,33673495,94,8,8,616,2023-04-27
22813,33604453,90,13,11,573,2023-04-27
22814,33603901,57,9,4,625,2023-04-27
22815,33603517,23,2,3,248,2023-04-27
22816,33603397,24,5,2,425,2023-04-27
22817,33602119,16,0,6,218,2023-04-27
22818,33597295,124,9,8,"1,684",2023-04-27
22819,33399550,5,0,0,111,2023-04-27
22820,33167092,28,1,2,574,2023-04-27
22821,33166024,34,1,4,653,2023-04-27
22822,33162718,28,2,7,526,2023-04-27
22823,33048874,22,0,0,181,2023-04-27
22824,25476073,100,9,25,766,2023-04-27
22825,31005203,17,7,28,580,2023-04-27
22826,30357936,49,3,8,"3,816",2023-04-27
22827,32434663,137,8,29,959,2023-04-27
22828,32400166,11,1,9,90,2023-04-27
22829,25455178,18,1,11,661,2023-04-27
22830,32090698,13,2,0,178,2023-04-27
22831,21889033,214,16,28,"2,631",2023-04-27
22832,31227620,19,1,3,390,2023-04-27
22833,19267762,33,4,60,924,2023-04-27
22834,23134495,28,3,35,371,2023-04-27
22835,31241390,54,4,4,751,2023-04-27
22836,30412464,69,4,12,"1,763",2023-04-27
22837,30162747,291,23,28,"2,682",2023-04-27
22838,29639628,186,10,10,"1,423",2023-04-27
22839,28748706,17,4,5,480,2023-04-27
22840,27585835,41,3,13,619,2023-04-27
22841,29158182,203,21,22,"2,303",2023-04-27
22842,29022459,33,2,11,371,2023-04-27
22843,28896489,34,1,4,718,2023-04-27
22844,28701117,34,1,21,274,2023-04-27
22845,28570842,134,10,6,"1,641",2023-04-27
22846,28441131,96,2,4,"1,611",2023-04-27
22847,28339671,146,5,4,"2,868",2023-04-27
22848,28326390,101,2,4,"1,032",2023-04-27
22849,28328451,14,1,4,200,2023-04-27
22850,28327506,43,3,0,329,2023-04-27
22851,28325595,129,11,3,922,2023-04-27
22852,28318842,56,6,5,406,2023-04-27
22853,28318425,88,6,8,816,2023-04-27
22854,28072506,52,10,28,459,2023-04-27
22855,28310859,23,0,4,157,2023-04-27
22856,28301892,7,1,4,67,2023-04-27
22857,28300128,98,9,9,791,2023-04-27
22858,28299708,30,0,1,342,2023-04-27
22859,28120584,34,3,2,271,2023-04-27
22860,24743593,230,39,96,"4,783",2023-04-27
22861,28030506,35,0,2,514,2023-04-27
22862,27178588,114,5,21,"2,617",2023-04-27
22863,27827257,131,10,24,"1,055",2023-04-27
22864,27720083,197,10,37,"1,953",2023-04-27
22865,27720470,48,1,0,767,2023-04-27
22866,27642815,125,9,5,723,2023-04-27
22867,27604234,31,2,12,506,2023-04-27
22868,27570118,162,19,4,"4,187",2023-04-27
22869,27524713,59,4,10,"1,295",2023-04-27
22870,19069897,417,62,139,"5,126",2023-04-27
22871,27405940,538,54,47,"4,565",2023-04-27
22872,27289444,785,70,29,"4,666",2023-04-27
22873,27237379,250,24,6,"4,868",2023-04-27
22874,27204560,215,21,6,"4,524",2023-04-27
22875,27189397,182,8,7,"2,291",2023-04-27
22876,21984409,619,118,294,"8,375",2023-04-27
22877,19988008,235,27,192,"4,292",2023-04-27
22878,27064024,80,11,10,501,2023-04-27
22879,27034102,264,15,10,"2,664",2023-04-27
22880,26924479,20,0,11,318,2023-04-27
22881,20861537,172,22,8,"3,688",2023-04-27
22882,26786782,160,19,16,"1,553",2023-04-27
22883,26625391,88,8,7,756,2023-04-27
22884,26548330,23,2,2,257,2023-04-27
22885,26029258,18,2,2,396,2023-04-27
22886,26232238,74,1,13,"3,770",2023-04-27
22887,26274640,15,0,2,238,2023-04-27
22888,26124490,26,1,3,194,2023-04-27
22889,17711312,41,10,7,"1,650",2023-04-27
22890,25885441,23,2,2,501,2023-04-27
22891,25940761,103,13,18,787,2023-04-27
22892,25940392,25,0,8,792,2023-04-27
22893,25932946,297,32,25,"2,801",2023-04-27
22894,25937359,263,20,20,"1,951",2023-04-27
22895,25935415,81,6,8,879,2023-04-27
22896,25926367,251,23,23,"2,881",2023-04-27
22897,25933117,203,23,10,"1,762",2023-04-27
22898,25932928,481,65,29,"3,258",2023-04-27
22899,25885444,80,6,17,"1,105",2023-04-27
22900,19175875,111,21,40,"1,754",2023-04-27
22901,24622858,86,10,37,"1,619",2023-04-27
22902,25723498,39,3,2,571,2023-04-27
22903,25713040,23,1,6,263,2023-04-27
22904,24109855,176,35,111,"3,345",2023-04-27
22905,25332982,14,0,2,127,2023-04-27
22906,25245310,1,0,1,24,2023-04-27
22907,25245262,1,0,0,29,2023-04-27
22908,25227376,1,0,0,54,2023-04-27
22909,25193095,183,15,5,"4,293",2023-04-27
22910,22324132,307,20,29,"4,390",2023-04-27
22911,25148770,100,5,9,918,2023-04-27
22912,24993562,40,6,2,508,2023-04-27
22913,24737563,24,3,2,356,2023-04-27
22914,24849106,32,2,7,281,2023-04-27
22915,24772948,16,1,4,128,2023-04-27
22916,23761342,499,87,111,"8,606",2023-04-27
22917,24644989,74,12,10,852,2023-04-27
22918,24573928,55,6,15,459,2023-04-27
22919,24522589,23,0,9,161,2023-04-27
22920,24517390,74,3,9,"1,046",2023-04-27
22921,24489085,20,0,5,204,2023-04-27
22922,24437158,26,1,10,407,2023-04-27
22923,24390499,112,8,4,"1,309",2023-04-27
22924,24305455,28,3,6,421,2023-04-27
22925,24256678,134,9,24,"1,113",2023-04-27
22926,24187276,331,40,24,"3,434",2023-04-27
22927,24170476,145,9,15,"1,181",2023-04-27
22928,24163342,47,3,3,759,2023-04-27
22929,23971717,115,4,9,"1,851",2023-04-27
22930,23957722,221,22,16,"1,781",2023-04-27
22931,23740597,143,6,14,"1,265",2023-04-27
22932,23654395,29,3,0,276,2023-04-27
22933,23606863,23,2,3,140,2023-04-27
22934,23603995,72,4,11,500,2023-04-27
22935,23582608,29,3,8,227,2023-04-27
22936,23411062,197,14,19,"2,615",2023-04-27
22937,23349382,57,7,18,383,2023-04-27
22938,23323174,102,5,3,"1,185",2023-04-27
22939,23286004,25,4,9,142,2023-04-27
22940,23073532,28,2,12,345,2023-04-27
22941,23202952,21,0,11,227,2023-04-27
22942,23129728,47,7,21,533,2023-04-27
22943,23019259,10,1,0,82,2023-04-27
22944,20301736,55,4,4,"1,563",2023-04-27
22945,22852282,191,11,10,"1,805",2023-04-27
22946,22852168,93,7,4,"1,317",2023-04-27
22947,22391218,108,9,14,"1,856",2023-04-27
22948,22741834,87,5,7,"1,251",2023-04-27
22949,22699609,282,28,23,"2,100",2023-04-27
22950,22640254,24,0,2,"2,795",2023-04-27
22951,22639894,74,7,8,582,2023-04-27
22952,22530301,31,2,5,202,2023-04-27
22953,22516711,51,3,1,994,2023-04-27
22954,22425019,211,14,6,"3,777",2023-04-27
22955,22289536,89,4,0,932,2023-04-27
22956,21887239,17,3,8,175,2023-04-27
22957,22232230,42,0,14,414,2023-04-27
22958,22169317,45,1,2,485,2023-04-27
22959,22041079,276,29,18,"2,571",2023-04-27
22960,20204818,86,4,12,682,2023-04-27
22961,21949393,107,9,4,"1,088",2023-04-27
22962,21962311,37,4,3,785,2023-04-27
22963,21956920,150,11,16,"1,253",2023-04-27
22964,21939082,34,2,13,380,2023-04-27
22965,21907027,387,50,45,"3,399",2023-04-27
22966,21953947,54,3,3,554,2023-04-27
22967,21953470,87,5,12,"1,073",2023-04-27
22968,21944887,70,1,9,753,2023-04-27
22969,21659164,80,5,6,"1,308",2023-04-27
22970,21585967,19,0,3,159,2023-04-27
22971,21514015,10,0,0,315,2023-04-27
22972,12107301,680,94,50,"8,936",2023-04-27
22973,21470785,54,5,3,"1,491",2023-04-27
22974,20869007,19,0,7,168,2023-04-27
22975,21403063,50,3,1,592,2023-04-27
22976,21262232,15,1,6,661,2023-04-27
22977,21058028,486,68,31,"8,294",2023-04-27
22978,20915507,13,2,1,162,2023-04-27
22979,20907440,24,2,0,424,2023-04-27
22980,20907296,11,2,0,153,2023-04-27
22981,20894279,259,19,12,"2,836",2023-04-27
22982,20478287,67,2,5,"4,454",2023-04-27
22983,20187292,229,54,63,"1,672",2023-04-27
22984,20517794,275,33,35,"3,759",2023-04-27
22985,20495744,25,0,6,317,2023-04-27
22986,17526290,123,13,4,"3,668",2023-04-27
22987,18703816,153,15,37,"2,282",2023-04-27
22988,20288608,718,102,61,"6,509",2023-04-27
22989,20085940,106,5,0,"1,582",2023-04-27
22990,20048701,103,10,2,"1,420",2023-04-27
22991,19939318,69,8,12,493,2023-04-27
22992,17745068,81,5,12,"1,118",2023-04-27
22993,19340686,115,17,25,"2,274",2023-04-27
22994,17534789,23,1,2,736,2023-04-27
22995,18993673,103,6,9,956,2023-04-27
22996,18992584,15,2,0,332,2023-04-27
22997,18992062,39,1,2,379,2023-04-27
22998,17315441,202,29,127,"3,919",2023-04-27
22999,18376742,121,11,10,"1,199",2023-04-27
23000,18352004,171,7,9,"3,554",2023-04-27
23001,18280280,214,12,28,"1,990",2023-04-27
23002,18222716,25,2,6,195,2023-04-27
23003,18222464,50,3,3,522,2023-04-27
23004,18222374,197,19,12,"1,329",2023-04-27
23005,18134861,205,12,16,"1,778",2023-04-27
23006,17314721,113,11,27,"1,108",2023-04-27
23007,17615168,117,4,3,"2,342",2023-04-27
23008,17419553,180,9,14,"1,417",2023-04-27
23009,17239847,137,12,4,"1,331",2023-04-27
23010,17174525,42,7,8,303,2023-04-27
23011,17118065,130,5,15,"1,205",2023-04-27
23012,17042135,39,2,3,412,2023-04-27
23013,17081909,91,11,10,740,2023-04-27
23014,17076665,25,2,10,693,2023-04-27
23015,17060711,32,1,6,"1,532",2023-04-27
23016,16953246,11,3,6,108,2023-04-27
23017,17003190,70,4,3,"1,208",2023-04-27
23018,16998597,116,15,9,"1,674",2023-04-27
23019,16603055,53,2,6,"1,006",2023-04-27
23020,16511738,189,17,22,"1,464",2023-04-27
23021,16382582,24,1,2,396,2023-04-27
23022,16422308,10,2,1,497,2023-04-27
23023,15523572,109,6,42,"4,238",2023-04-27
23024,16365344,8,2,2,94,2023-04-27
23025,16274480,5,0,0,60,2023-04-27
23026,16240595,109,7,5,"1,716",2023-04-27
23027,16177334,9,0,1,69,2023-04-27
23028,16067852,47,5,0,340,2023-04-27
23029,15991676,174,8,9,"2,191",2023-04-27
23030,15990740,51,2,3,372,2023-04-27
23031,15931664,474,36,27,"9,752",2023-04-27
23032,17183273,32,2,14,638,2023-04-27
23033,15867801,121,8,1,"1,449",2023-04-27
23034,15685410,97,12,13,615,2023-04-27
23035,15630885,73,8,8,451,2023-04-27
23036,15561858,159,3,17,"1,854",2023-04-27
23037,15400686,78,8,10,"1,546",2023-04-27
23038,15402921,269,18,8,"4,670",2023-04-27
23039,15392799,209,34,19,"1,182",2023-04-27
23040,15324873,107,9,20,680,2023-04-27
23041,15323526,15,2,0,"1,661",2023-04-27
23042,15305190,163,7,11,"2,756",2023-04-27
23043,15261393,16,0,4,309,2023-04-27
23044,15261348,14,0,8,467,2023-04-27
23045,15261306,42,1,10,628,2023-04-27
23046,15261222,9,0,7,208,2023-04-27
23047,15261186,19,0,0,350,2023-04-27
23048,15261075,22,1,2,597,2023-04-27
23049,15260967,13,0,0,287,2023-04-27
23050,15260895,40,5,4,"1,744",2023-04-27
23051,15260841,116,7,12,"2,060",2023-04-27
23052,15260751,113,4,8,"1,271",2023-04-27
23053,15240549,103,18,4,"1,434",2023-04-27
23054,15241164,87,4,8,"1,703",2023-04-27
23055,15241080,67,3,4,"1,605",2023-04-27
23056,15088985,72,4,9,540,2023-04-27
23057,14973011,43,5,12,684,2023-04-27
23058,14894105,185,9,6,"2,983",2023-04-27
23059,14888337,9,1,3,636,2023-04-27
23060,14846627,208,22,14,"1,547",2023-04-27
23061,14802308,291,29,18,"2,417",2023-04-27
23062,14729288,229,21,17,"1,497",2023-04-27
23063,46211047,0,0,0,54,2023-04-27
23064,33837037,73,2,0,639,2023-04-27
23065,14418399,121,4,4,"1,992",2023-04-27
23066,14192739,11,0,4,209,2023-04-27
23067,14213979,109,8,5,902,2023-04-27
23068,14162991,6,1,2,259,2023-04-27
23069,14137068,129,5,12,"2,025",2023-04-27
23070,14131158,55,3,6,331,2023-04-27
23071,13906929,146,4,8,"2,499",2023-04-27
23072,13882539,111,7,5,"1,294",2023-04-27
23073,13833576,40,1,6,522,2023-04-27
23074,13807095,184,6,14,"3,646",2023-04-27
23075,13439295,156,8,16,"1,818",2023-04-27
23076,13689675,335,34,10,"3,267",2023-04-27
23077,13488987,72,7,7,731,2023-04-27
23078,13427568,218,10,13,"2,370",2023-04-27
23079,13384536,227,14,12,"2,467",2023-04-27
23080,13318089,79,13,7,"1,790",2023-04-27
23081,13250715,182,17,7,"2,396",2023-04-27
23082,46210537,5,0,0,144,2023-04-27
23083,13028247,196,12,18,"2,606",2023-04-27
23084,5754256,132,11,44,"2,801",2023-04-27
23085,12472404,247,24,49,"3,004",2023-04-27
23086,12406815,150,20,24,"2,553",2023-04-27
23087,12170793,313,44,32,"4,011",2023-04-27
23088,12182262,22,0,6,294,2023-04-27
23089,12171450,79,4,16,890,2023-04-27
23090,12174075,51,1,7,408,2023-04-27
23091,12130890,336,31,40,"3,861",2023-04-27
23092,12130383,191,12,12,"2,839",2023-04-27
23093,12093402,69,7,9,643,2023-04-27
23094,11900835,110,20,15,"1,207",2023-04-27
23095,11878443,78,4,11,769,2023-04-27
23096,11875134,43,2,12,541,2023-04-27
23097,11817630,62,9,16,727,2023-04-27
23098,8661736,19,2,2,251,2023-04-27
23099,11682549,52,4,4,680,2023-04-27
23100,11682078,142,7,8,"1,743",2023-04-27
23101,11286780,15,1,2,191,2023-04-27
23102,8568871,243,19,29,"3,553",2023-04-27
23103,11008230,103,5,14,"1,305",2023-04-27
23104,10999392,42,2,14,928,2023-04-27
23105,10990965,49,2,9,936,2023-04-27
23106,10928415,69,8,16,839,2023-04-27
23107,10892523,317,19,14,"4,140",2023-04-27
23108,10708392,125,5,6,"1,799",2023-04-27
23109,10655598,38,1,3,759,2023-04-27
23110,10543762,25,2,0,378,2023-04-27
23111,10333154,563,68,30,"7,203",2023-04-27
23112,10321988,22,1,5,150,2023-04-27
23113,9896033,136,9,7,"2,011",2023-04-27
23114,8964634,19,0,3,255,2023-04-27
23115,9548522,169,8,3,"3,726",2023-04-27
23116,9490682,4,0,0,143,2023-04-27
23117,9062950,125,4,9,"1,571",2023-04-27
23118,9057463,4,0,0,121,2023-04-27
23119,8786551,404,23,17,"4,422",2023-04-27
23120,8783401,50,6,6,500,2023-04-27
23121,8739550,228,18,8,"2,508",2023-04-27
23122,8731648,23,1,2,499,2023-04-27
23123,8666605,46,3,2,944,2023-04-27
23124,8667433,72,5,4,801,2023-04-27
23125,8666857,40,2,4,479,2023-04-27
23126,8625964,44,1,4,456,2023-04-27
23127,8607451,141,6,11,"2,135",2023-04-27
23128,8456017,106,25,21,"1,330",2023-04-27
23129,8315419,15,0,5,226,2023-04-27
23130,8107966,91,8,12,768,2023-04-27
23131,7898905,19,0,4,247,2023-04-27
23132,7849768,37,5,13,404,2023-04-27
23133,7804423,223,7,6,"3,315",2023-04-27
23134,7669252,147,3,3,"2,605",2023-04-27
23135,7584124,16,1,1,356,2023-04-27
23136,7574554,20,1,1,358,2023-04-27
23137,7568299,80,6,6,"1,189",2023-04-27
23138,7567216,34,1,10,451,2023-04-27
23139,7334200,17,0,2,338,2023-04-27
23140,34292530,97,11,1,"1,737",2023-04-27
23141,6172984,121,11,57,"2,989",2023-04-27
23142,6743134,5,0,0,288,2023-04-27
23143,6556612,180,10,3,"4,060",2023-04-27
23144,3841069,316,13,20,"5,068",2023-04-27
23145,5861695,68,5,7,"1,467",2023-04-27
23146,5754424,150,9,5,"3,058",2023-04-27
23147,5754394,83,5,5,"1,935",2023-04-27
23148,5726503,4,0,0,235,2023-04-27
23149,5036569,81,4,24,"1,601",2023-04-27
23150,5590174,101,5,2,"1,598",2023-04-27
23151,5443742,45,5,11,822,2023-04-27
23152,4858055,629,78,23,"6,266",2023-04-27
23153,4833506,406,39,20,"3,583",2023-04-27
23154,4774295,5,0,1,168,2023-04-27
23155,4483883,5,0,0,100,2023-04-27
23156,4248678,68,7,11,814,2023-04-27
23157,4243329,59,5,13,"1,035",2023-04-27
23158,4182219,52,2,5,625,2023-04-27
23159,4182480,57,2,2,723,2023-04-27
23160,3846424,310,36,17,"2,857",2023-04-27
23161,3709479,18,0,1,313,2023-04-27
23162,2282274,20,2,6,486,2023-04-27
23163,1267453,67,5,4,"1,251",2023-04-27
23164,1169828,110,5,9,"1,667",2023-04-27
23165,1084801,183,12,13,"3,679",2023-04-27
23166,46649257,5,0,5,45,2023-04-21
23167,45793852,142,24,248,"2,998",2023-04-21
23168,46647835,28,0,2,362,2023-04-21
23169,46519282,176,22,127,"2,480",2023-04-21
23170,46368916,1,0,0,31,2023-04-21
23171,46644919,1,0,0,19,2023-04-21
23172,46626352,6,1,2,96,2023-04-21
23173,46642321,6,0,1,58,2023-04-21
23174,46188124,170,18,101,"1,471",2023-04-21
23175,46640377,45,2,5,179,2023-04-21
23176,46637182,125,5,18,639,2023-04-21
23177,46616701,48,5,32,603,2023-04-21
23178,46545298,134,10,63,"1,484",2023-04-21
23179,46633966,87,0,12,551,2023-04-21
23180,46632634,19,1,2,123,2023-04-21
23181,46234456,88,11,71,"1,185",2023-04-21
23182,46568050,126,16,15,870,2023-04-21
23183,46546858,61,7,19,542,2023-04-21
23184,46588315,54,6,9,441,2023-04-21
23185,46626169,44,5,20,225,2023-04-21
23186,45308677,412,27,129,"6,026",2023-04-21
23187,46616434,92,12,13,561,2023-04-21
23188,46616116,0,0,0,53,2023-04-21
23189,46481659,156,14,197,"1,690",2023-04-21
23190,46608505,73,5,51,898,2023-04-21
23191,46612807,124,6,21,701,2023-04-21
23192,46612975,23,2,4,213,2023-04-21
23193,46612264,48,2,11,437,2023-04-21
23194,46469533,105,12,34,"1,122",2023-04-21
23195,45743218,110,8,29,"1,013",2023-04-21
23196,46450045,198,15,77,"2,153",2023-04-21
23197,46609009,18,0,8,393,2023-04-21
23198,46227607,184,18,52,"1,922",2023-04-21
23199,46606960,73,1,10,686,2023-04-21
23200,44688367,644,88,296,"13,206",2023-04-21
23201,46464568,40,9,4,494,2023-04-21
23202,46093528,243,31,135,"3,309",2023-04-21
23203,46597123,159,10,21,645,2023-04-21
23204,46381468,112,14,29,"1,310",2023-04-21
23205,45773677,374,45,424,"5,712",2023-04-21
23206,46266553,96,8,29,"1,150",2023-04-21
23207,46128526,88,8,22,"1,156",2023-04-21
23208,46593232,91,6,10,550,2023-04-21
23209,46592665,65,1,3,311,2023-04-21
23210,46568935,15,1,4,334,2023-04-21
23211,46589206,106,9,9,634,2023-04-21
23212,46203505,52,7,12,736,2023-04-21
23213,46587247,8,0,2,123,2023-04-21
23214,46313794,62,5,62,648,2023-04-21
23215,46183210,57,4,21,893,2023-04-21
23216,46229668,242,25,43,"3,023",2023-04-21
23217,46586020,13,4,4,120,2023-04-21
23218,46466728,16,2,18,186,2023-04-21
23219,46585030,13,0,2,272,2023-04-21
23220,46544200,38,5,10,260,2023-04-21
23221,46466170,3,0,0,20,2023-04-21
23222,45817276,47,2,10,953,2023-04-21
23223,46211653,57,4,10,560,2023-04-21
23224,46366897,113,15,38,"1,362",2023-04-21
23225,46575103,63,1,3,361,2023-04-21
23226,46280236,457,51,189,"4,860",2023-04-21
23227,45552637,126,14,15,"1,788",2023-04-21
23228,46570273,72,4,1,551,2023-04-21
23229,46315813,180,16,27,"1,943",2023-04-21
23230,46563514,84,4,19,734,2023-04-21
23231,46562428,21,1,2,199,2023-04-21
23232,46516504,30,4,9,289,2023-04-21
23233,46560958,110,8,5,878,2023-04-21
23234,46232947,112,24,40,844,2023-04-21
23235,46557160,99,11,13,735,2023-04-21
23236,44782213,2,0,2,43,2023-04-21
23237,46552432,66,6,29,235,2023-04-21
23238,46552339,46,9,22,199,2023-04-21
23239,46548598,6,1,2,46,2023-04-21
23240,46545607,3,0,0,47,2023-04-21
23241,46512439,37,4,12,241,2023-04-21
23242,46544185,9,0,3,65,2023-04-21
23243,46225141,166,21,60,"1,680",2023-04-21
23244,46108750,182,14,69,"2,448",2023-04-21
23245,46533181,71,6,17,568,2023-04-21
23246,46036882,335,42,389,"7,273",2023-04-21
23247,45361381,243,44,173,"3,661",2023-04-21
23248,46374463,30,3,10,289,2023-04-21
23249,45196636,174,27,38,"4,425",2023-04-21
23250,46531756,39,2,9,823,2023-04-21
23251,46520635,87,8,11,571,2023-04-21
23252,45474022,87,11,35,927,2023-04-21
23253,46429513,127,10,102,"1,397",2023-04-21
23254,46514785,163,10,42,908,2023-04-21
23255,46514437,89,3,15,491,2023-04-21
23256,46408204,178,12,38,"1,450",2023-04-21
23257,46235371,55,2,8,308,2023-04-21
23258,46510540,10,0,2,143,2023-04-21
23259,46445644,89,5,12,"1,280",2023-04-21
23260,46367782,141,15,8,"2,168",2023-04-21
23261,46493629,113,15,14,558,2023-04-21
23262,46489912,30,3,4,250,2023-04-21
23263,46490665,160,23,49,874,2023-04-21
23264,46315132,38,3,18,448,2023-04-21
23265,46085413,131,14,104,"1,810",2023-04-21
23266,46474255,78,10,61,963,2023-04-21
23267,46473562,10,1,5,101,2023-04-21
23268,46295881,33,2,0,237,2023-04-21
23269,44881048,118,16,44,"2,020",2023-04-21
23270,46031203,92,11,36,"1,203",2023-04-21
23271,46465093,78,3,4,560,2023-04-21
23272,46339879,70,4,10,"1,213",2023-04-21
23273,42140697,33,5,0,"1,090",2023-04-21
23274,46461532,44,3,3,429,2023-04-21
23275,46458169,107,8,10,829,2023-04-21
23276,46454686,173,10,48,960,2023-04-21
23277,46452142,56,8,12,278,2023-04-21
23278,46451566,111,12,3,814,2023-04-21
23279,45625834,51,3,3,708,2023-04-21
23280,46447390,81,8,4,728,2023-04-21
23281,46446364,173,17,15,"1,053",2023-04-21
23282,46266304,85,8,24,"1,908",2023-04-21
23283,46431190,35,1,7,267,2023-04-21
23284,46433071,7,0,1,334,2023-04-21
